block_id,block_start_time,block_end_time,rows,positive_count,positive_rate,p_adic_tree_scan_llr,tree_scan_depth,tree_scan_node,tree_scan_observed,tree_scan_expected,tree_scan_support_ok,p_adic_conditional_tree_scan_llr,conditional_tree_scan_depth,conditional_tree_scan_node,conditional_tree_scan_parent_node,conditional_tree_scan_observed,conditional_tree_scan_parent_observed,conditional_tree_scan_expected,conditional_tree_scan_support_ok,flat_tuple_scan_llr,marginal_column_scan_llr,reversed_hierarchy_tree_scan_llr,random_hierarchy_tree_scan_llr_seed_11,random_hierarchy_tree_scan_llr_seed_17,random_hierarchy_tree_scan_llr_seed_23,random_hierarchy_tree_scan_llr_seed_31,random_hierarchy_tree_scan_llr_seed_47,category_entropy_temporal,transaction_count_signal
69,1519904381.0,1519904476.0,1034,0,0.0,38.32707924638585,6,392765483475398668918,497,359.8713794391702,True,6.993035901578902,3,387515384525,13147,4,228,0.27660593950391993,True,38.32707924638585,36.24588005827525,38.32707924638585,38.32707924638585,38.32707924638585,38.32707924638585,38.32707924638585,38.32707924638585,7.6039472218112545,1034.0
70,1519904476.0,1519904609.0,1035,0,0.0,10.499778878016798,6,1037074801,76,43.42921776107595,True,15.130559851733878,3,1037074801,13147,76,260,40.73790129372305,True,10.499778878016798,9.961699252340281,10.499778878016798,10.499778878016798,10.499778878016798,10.499778878016798,10.499778878016798,10.499778878016798,8.10063600839251,1035.0
71,1519904609.0,1519904771.0,1035,0,0.0,20.69532497929329,6,0,201,128.047245846519,True,21.68678223395392,2,0,0,259,603,182.3458432643722,True,20.69532497929329,20.044702829491456,20.69532497929329,20.69532497929329,20.69532497929329,20.69532497929329,20.69532497929329,20.69532497929329,7.926819070777922,1035.0
72,1519904771.0,1519904840.0,1034,0,0.0,29.424746065889607,1,1,509,387.70775635181394,True,23.930775295669292,2,1,1,17,509,1.716281310211946,True,27.1601137405317,29.424746065889607,32.01289001460965,28.036699020690982,28.036338649784653,27.1601137405317,27.1601137405317,29.425302420424643,7.636633542434378,1034.0
73,1519904841.0,1519905011.0,1035,0,0.0,28.55328239195572,1,0,739,622.4783255637934,True,14.890980526178609,3,1037074801,13147,82,289,45.281744130330615,True,19.118926805849796,28.55328239195572,19.118926805849796,19.118926805849796,19.118926805849796,19.118926805849796,19.118926805849796,19.118926805849796,9.242868200106434,1035.0
74,1519905011.0,1519905113.0,1035,0,0.0,13.820118694701748,6,392765483475398668918,442,360.2194175237342,True,20.21267894269775,4,864231192,864231192,158,168,127.18614405316052,True,13.820118694701748,21.15604264475273,13.820118694701748,25.295713199370596,13.820118694701748,13.820118694701748,21.15604264475273,13.820118694701748,7.233552202842935,1035.0
75,1519905113.0,1519905248.0,1035,0,0.0,14.110029355826995,1,0,705,622.4783255637934,True,7.769159609443344,3,15555937958,13148,11,308,2.5436163756347514,True,6.707011572614167,20.37481079485991,19.675245346767255,14.54386060309497,11.48068950649187,6.707011572614167,20.37481079485991,18.407650165043407,9.142032671407458,1035.0
76,1519905248.0,1519905384.0,1034,0,0.0,5.394607283244149,6,0,164,127.92352870077356,True,8.010729572930511,3,0,0,165,209,138.73720131509424,True,5.394607283244149,5.098870029729461,5.394607283244149,5.394607283244149,5.394607283244149,5.394607283244149,5.394607283244149,5.394607283244149,8.119047925875726,1034.0
77,1519905384.0,1519905498.0,1035,0,0.0,7.349147253406983,4,864231192,174,131.21738016670062,True,5.755126598701155,3,320452051086,0,3,187,0.17291434274643339,True,5.7102125883040245,5.610116534425124,5.7102125883040245,5.7102125883040245,5.7102125883040245,5.7102125883040245,5.7102125883040245,5.7102125883040245,7.98207397868801,1035.0
78,1519905498.0,1519905640.0,1035,0,0.0,6.563317501284544,6,0,168,128.047245846519,True,6.494864737741523,3,0,0,169,218,144.71153055832795,True,6.563317501284544,6.638962391920153,13.474012531938051,6.563317501284544,6.563317501284544,6.563317501284544,6.638962391920153,6.563317501284544,8.648827269332198,1035.0
79,1519905641.0,1519905781.0,1034,0,0.0,5.987182287193697,6,0,166,127.92352870077356,True,9.537806898338975,3,0,0,168,210,139.40101567545352,True,5.987182287193697,5.9712264905655985,5.987182287193697,5.987182287193697,5.987182287193697,5.987182287193697,5.987182287193697,5.987182287193697,8.400358352871658,1034.0
80,1519905781.0,1519905936.0,1035,0,0.0,20.16365339776827,6,0,200,128.047245846519,True,18.33212559236481,3,1037074801,13147,85,283,44.341638715860086,True,20.16365339776827,19.523129398123288,20.16365339776827,20.16365339776827,20.16365339776827,20.16365339776827,20.16365339776827,20.16365339776827,8.540099720108401,1035.0
81,1519905936.0,1519906121.0,1035,0,0.0,59.72886957464084,6,0,257,128.047245846519,True,33.708134638715094,2,0,0,324,724,218.93597101725618,True,59.72886957464084,58.481777406078635,59.72886957464084,59.72886957464084,59.72886957464084,59.72886957464084,59.72886957464084,59.72886957464084,8.622850204794913,1035.0
82,1519906121.0,1519906299.0,1034,0,0.0,18.685105346259675,6,0,197,127.92352870077356,True,13.392155930262895,2,0,0,258,648,195.95374201544476,True,18.685105346259675,18.578077777214503,18.685105346259675,18.685105346259675,18.685105346259675,18.685105346259675,18.685105346259675,18.685105346259675,8.29041261483587,1034.0
83,1519906299.0,1519906539.0,1035,0,0.0,42.09452295503061,2,0,310,188.23657834530763,True,35.47501681711848,3,1037074801,13147,102,281,44.02827024436991,True,38.711695847808755,41.06881892256034,38.711695847808755,40.54635855719975,42.09452295503061,38.711695847808755,38.711695847808755,38.711695847808755,8.837048974023531,1035.0
84,1519906539.0,1519906725.0,1035,0,0.0,30.629809673160885,2,1,18,1.3085790792483987,True,36.287644554131596,2,1,1,18,284,0.9576107899807321,True,28.51060518315071,28.36328697152551,28.51060518315071,30.63033672113231,30.629953415038017,28.51060518315071,28.51060518315071,28.51060518315071,9.324240859109768,1035.0
85,1519906725.0,1519906894.0,1035,0,0.0,15.191803119722906,6,0,190,128.047245846519,True,21.040902563543753,2,0,0,252,587,177.50747926399086,True,15.191803119722906,15.10967387022859,15.191803119722906,15.191803119722906,16.177159175579728,15.191803119722906,15.191803119722906,15.191803119722906,8.139540214213067,1035.0
86,1519906894.0,1519907136.0,1034,0,0.0,224.90047613685908,2,0,487,188.05470725511896,True,137.5596178311855,2,0,0,487,841,254.31650777004484,True,197.68478814624183,222.37418062154788,197.68478814624183,221.5149426768758,224.90047613685908,197.68478814624183,197.68478814624183,197.68478814624183,8.318304662108307,1034.0
87,1519907137.0,1519907317.0,1035,0,0.0,93.58767078097819,6,0,293,128.047245846519,True,75.57566854879022,2,0,0,362,685,207.14245876632663,True,93.58767078097819,91.93304106550792,93.58767078097819,93.58767078097819,93.58767078097819,93.58767078097819,93.58767078097819,93.58767078097819,7.790350234721098,1035.0
88,1519907317.0,1519907569.0,1035,0,0.0,212.1506879695829,2,0,478,188.23657834530763,True,125.45501860614758,2,0,0,478,845,255.52609877014015,True,197.3621036322367,211.04640235223312,197.3621036322367,210.20068477308456,212.1506879695829,197.3621036322367,197.3621036322367,197.3621036322367,8.712869997863898,1035.0
89,1519907569.0,1519907834.0,1034,0,0.0,272.79891231536504,2,0,520,188.05470725511896,True,193.40010157752883,2,0,0,520,817,247.0589617694728,True,260.38019356374195,269.9931336779073,260.38019356374195,267.58545702893923,272.79891231536504,260.38019356374195,260.38019356374195,260.38019356374195,7.729261914949219,1034.0
90,1519907835.0,1519908077.0,1035,0,0.0,252.95376729738612,2,0,507,188.23657834530763,True,146.5456672745886,2,0,0,507,869,262.7836447707122,True,242.89495136417253,250.25963371755606,242.89495136417253,249.37572164238918,252.95376729738612,242.89495136417253,242.89495136417253,242.89495136417253,8.274761023620849,1035.0
91,1519908077.0,1519908344.0,1035,0,0.0,301.75329986142134,2,0,539,188.23657834530763,True,202.99275588089358,2,0,0,539,843,254.9213032700925,True,292.3154590654311,298.78815234496443,292.3154590654311,297.8611551021606,301.75329986142134,292.3154590654311,292.3154590654311,292.3154590654311,8.023192252611636,1035.0
92,1519908344.0,1519908607.0,1034,0,0.0,205.85579517303714,2,0,473,188.05470725511896,True,142.88359597109405,2,0,0,473,799,241.61580226904377,True,190.70488805118424,226.5288474554435,190.70488805118424,225.66548111562057,226.5288474554435,190.70488805118424,190.70488805118424,190.70488805118424,8.586336186414355,1034.0
93,1519908607.0,1519908828.0,1035,0,0.0,110.64678010543108,6,0,309,128.047245846519,True,100.21996723184245,2,0,0,387,687,207.7472542663743,True,110.64678010543108,109.90080811156969,110.64678010543108,110.64678010543108,110.64678010543108,110.64678010543108,110.64678010543108,110.64678010543108,8.023184743139023,1035.0
94,1519908829.0,1519908955.0,1035,0,0.0,31.944883417074934,6,0,220,128.047245846519,True,26.055229645847348,2,0,0,261,588,177.8098770140147,True,31.944883417074934,34.31762685555009,31.944883417074934,31.944883417074934,31.944883417074934,31.944883417074934,34.31762685555009,31.944883417074934,7.305810054985921,1035.0
95,1519908955.0,1519909199.0,1034,0,0.0,200.55459781639436,2,0,469,188.05470725511896,True,98.49237538953827,2,0,0,469,886,267.92440652111736,True,178.40570500905773,200.80660924511588,178.40570500905773,199.9697033806285,200.80660924511588,178.40570500905773,178.40570500905773,178.40570500905773,9.345773862080366,1034.0
